id_transaccion,id_cliente,monto,fecha,id_tienda,id_clientes,edad,preferencias,geolocalizacion,Timestamp,ingresos,puntos_lealtad,gastos_mensuales,pais,ingresos_norm,puntos_lealtad_norm,gastos_mensuales_norm,segmento_cliente,monto_mxn,monto_eur,PC1,PC2,PC3,cluster
5605,11,10316.5,2013-05-01,1,11,54,lectura,Estados Unidos,1997-08-27,28927.91,4930.0,719.41,Canadá,0.5702586662865493,0.493147944383315,0.06245232059154294,Premium Senior,178269.12,8851.56,2.818537349026536,1.3509037212058472,-1.4845993627859024,2
5606,20,8335.63,2000-10-28,3,20,63,porrismo,México,1989-06-16,11339.44,5382.0,9996.17,Desconocido,0.21107088929069867,0.5383615084525357,0.9997989255145333,Premium Senior,144039.69,7151.97,1.9216634450742598,-2.0864128587369777,1.2022933007289118,1
5608,2,10446.1,1996-10-01,11,2,89,pretty cure,Argentina,1986-07-03,43515.24,3384.0,499.8,Corea del Sur,0.868157837448389,0.3385015504651395,0.04026238704716561,Premium Senior,180508.61,8962.75,2.839881041695785,3.253469272170888,-1.2174676728945475,0
5609,61,3645.04,1990-05-17,1,61,51,historia,Egipto,2014-09-13,47393.68,5714.0,3848.69,Canadá,0.9473624664929727,0.5715714714414324,0.37864245419998116,Estándar Senior,62986.29,3127.44,-1.1534364391682224,1.6161106875118751,-0.37766892598928,0
5611,96,5347.575,1987-10-28,3,96,83,mamposteria,Colombia,,20706.97,3023.0,4520.46,Desconocido,0.40237247928925696,0.30239071721516453,0.4465197442009209,Estándar Senior,92406.1,4588.22,-0.08420845310963197,0.5200004442553159,0.16458583094699758,0
5612,86,5347.575,2016-06-30,19,86,22,politica,Brasil,2015-01-06,26377.22,2053.0,1333.56,México,0.518169049002866,0.20536160848254476,0.12450754433490319,Estándar Joven,92406.1,4588.22,-0.17538983583534926,1.2106225742618872,0.06219882742802331,0
5613,30,5347.575,2012-11-14,6,30,34,television,Desconocida,,3493.65,1062.0,9497.82,Rusia,0.050845931185970084,0.10623186956086826,0.9494444180611367,Estándar Joven,92406.1,4588.22,0.09145037543334905,-1.9365967864343392,2.7520069373995226,1
5615,75,5347.575,,15,75,87,geografia,Egipto,2024-09-29,45447.92,3235.0,1154.26,Corea del Sur,0.9076265935621579,0.32359707912373714,0.10639063215191127,Estándar Senior,92406.1,4588.22,-0.22790851039134616,3.1102771220032923,-0.8115070478497416,0
5616,81,7991.65,1998-12-11,10,81,24,"comida,viajes",Chile,2002-01-18,42091.31,1638.0,9942.47,Desconocido,0.8390786593676519,0.16384915474642392,0.9943729456805864,Premium Joven,138095.71,6856.84,1.6359939949799418,0.6903911463225527,3.118354746775272,1
5617,36,5347.575,2006-05-30,4,36,60,futbol,Canadá,2022-08-30,45915.86,9862.0,5096.815,Desconocido,0.9171827589572968,0.9864959487846354,0.5047560683572416,Estándar Senior,92406.1,4588.22,-0.0561702700929515,0.3836850951666136,-1.5024726606369647,2
5618,78,6419.78,2018-01-24,15,78,23,geografia,Egipto,1995-11-21,6760.73,9285.0,7092.54,Corea del Sur,0.11756550386441247,0.9287786335900771,0.7064090218787227,Estándar Joven,110933.8,5508.17,0.7313866064559968,-3.226332364985207,-0.7112573398757589,2
5620,31,300.37,2022-07-21,3,31,74,tecnologia,Ucrania,2007-07-01,26761.95,2587.0,4159.47,Desconocido,0.5260259184999635,0.258777633289987,0.41004442836746713,Básico,5190.39,257.72,-3.1581077862848965,0.9035156766621547,0.43710560360462763,3
5621,85,5868.07,2014-04-08,8,85,45,herreria,Francia,2023-01-01,31357.85,4930.0,2975.83,Estados Unidos,0.6198823542385598,0.493147944383315,0.29044653692141825,Estándar Senior,101400.25,5034.8,0.1920472365178676,0.7983935149238457,-0.5452419319454082,0
5622,29,6142.81,2010-04-14,2,29,84,futbol,Francia,2007-01-07,23378.88,7475.0,4330.2,Desconocido,0.45693762413886485,0.7477243172951885,0.4272954067110377,Estándar Senior,106147.76,5270.53,0.4201104498426453,-0.27299039935980157,-1.404112251569048,2
5623,25,10189.2,2000-03-14,5,25,33,carpinteria,Israel,2003-03-02,25644.82,6777.0,7116.51,Desconocido,0.5032121409903009,0.6779033710113034,0.7088310095252722,Premium Joven,176069.38,8742.33,2.9521002828362066,-0.9870496462050568,0.161034045135746,2
5624,44,10845.0,2004-04-22,14,44,38,escultura,Perú,1999-11-04,14330.7,808.0,5096.815,Desconocido,0.2721577279876751,0.08082424727418225,0.5047560683572416,Premium Senior,187401.6,9305.01,3.264648813841813,0.12205259267386982,1.34674145206607,1
5625,64,5347.575,1986-07-18,17,64,28,futbol,Japón,1998-07-01,10068.06,1345.0,1376.29,Canadá,0.18510705298674585,0.1345403621086326,0.12882508843740875,Estándar Joven,92406.1,4588.22,-0.15012614703509908,0.21542793080708042,0.10167456606149082,1
5626,74,8328.24,2012-06-18,18,74,69,alfareria,Brasil,,13446.62,4930.0,4053.1,Desconocido,0.25410324514257876,0.493147944383315,0.39929654242823204,Premium Senior,143911.99,7145.63,1.7373386575621743,-0.44158595920476873,-0.636201357069182,2
5627,39,5347.575,2004-10-20,13,39,40,pesca,Argelia,2023-06-19,20135.54,7268.0,4409.75,Afganistán,0.3907028643990056,0.7270181054316295,0.4353333340069497,Estándar Senior,92406.1,4588.22,-0.0402863780676211,-0.9925703672094754,-0.9170476482946573,2
5628,79,2480.43,2024-04-09,17,79,82,carpinteria,Rusia,2007-08-15,39321.84,1292.0,5096.815,Canadá,0.7825211661487023,0.12923877163148945,0.5047560683572416,Básico,42861.83,2128.21,-1.8498817902902915,2.104423453414186,1.1884985917869684,3
5629,59,1046.91,2006-01-04,14,59,38,anime,Palestina,2020-06-10,26207.97,7474.0,8877.55,Desconocido,0.5147126635835232,0.7476242872861858,0.8867708144931254,Básico,18090.6,898.25,-2.5215580755535956,-1.728434120138819,0.6485157708737259,3
5630,34,7737.7,2019-02-20,3,34,53,"comida,viajes",Egipto,1986-03-09,23253.77,9413.0,4640.8,Desconocido,0.45438265586817667,0.9415824747424227,0.4586791932366222,Premium Senior,133707.46,6638.95,1.417924662815714,-1.1090225121106407,-1.7048381903185483,2
5631,90,589.61,2004-09-05,3,90,77,teatro,Argelia,2024-01-10,33078.74,322.0,5871.52,Argentina,0.6550259826243369,0.03220966289886966,0.5830341634644629,Básico,10188.46,505.89,-2.964730290608271,1.5854682717328217,1.7953670525498089,3
5632,40,1055.99,1985-06-26,6,40,46,pasear,Estados Unidos,,44627.91,6820.0,2580.23,Estados Unidos,0.8908805338415361,0.6822046613984195,0.2504741417201265,Básico,18247.51,906.04,-2.739621221624632,1.2880669826844229,-1.0982072576446424,3
5634,25,7844.91,1984-09-06,18,25,33,carpinteria,Israel,2003-03-02,25644.82,6777.0,7116.51,Desconocido,0.5032121409903009,0.6779033710113034,0.7088310095252722,Premium Joven,135560.04,6730.93,1.5348631568546494,-1.0593810650162434,0.2082838735560169,1
5635,42,8793.53,1987-12-06,1,42,26,teatro,Estados Unidos,1986-04-21,16171.03,6467.0,7682.1,Desconocido,0.30974053317987055,0.6468940682204661,0.7659796116534284,Premium Joven,151952.2,7544.85,2.142526355783373,-1.8673775634442171,0.4527040207795716,1
5636,45,10191.7,2024-08-10,4,45,74,porrismo,Estados Unidos,,18247.94,6601.0,6962.73,Japón,0.35215472190239455,0.660298089426828,0.6932927007940926,Premium Senior,176112.58,8744.48,2.949529009251137,-1.0137259814666333,-0.28076380365589304,2
5637,76,6613.17,1992-06-07,5,76,87,alfareria,Palestina,1999-12-28,13722.23,9881.0,1788.23,Rusia,0.259731690551294,0.9883965189556867,0.17044851735353644,Estándar Senior,114275.58,5674.1,0.6678211143390627,-0.9663751782683038,-3.186588363231394,2
5638,83,4245.76,1992-08-08,2,83,25,pesca,Argentina,2007-02-10,34857.09,7773.0,6972.94,México,0.6913430462018153,0.7775332599779934,0.6943243442597276,Estándar Joven,73366.73,3642.86,-0.6526708031873966,-0.7760269022833566,0.060040156249263794,1
5639,10,8578.17,2010-08-31,15,10,76,pretty cure,España,2002-02-28,25644.82,2419.0,7028.93,Corea del Sur,0.5032121409903009,0.24197259177753325,0.6999817113156435,Premium Senior,148230.78,7360.07,1.9287691069282076,0.5039623188697689,1.2425335524000274,0
5640,47,2471.61,1994-04-28,12,47,77,manga,Alemania,2000-09-07,14066.86,1075.0,5245.62,Canadá,0.26676964687075105,0.10753225967790336,0.5197916908747547,Básico,42709.42,2120.64,-1.8025488971136905,0.1760569678746292,1.1113781549624815,3
5641,46,4479.17,2011-07-17,3,46,85,beisbol,Palestina,2015-04-14,32215.89,3533.0,5096.815,Argentina,0.637405054062565,0.35340602180654196,0.5047560683572416,Estándar Senior,77400.06,3843.13,-0.6114563724351944,1.1276613475180872,0.2928326538275256,0
5642,57,5128.16,2002-08-24,1,57,42,futbol,Ucrania,1983-12-30,36551.28,1600.0,7601.86,Perú,0.7259414131949989,0.1600480144043213,0.7578719650635607,Estándar Senior,88614.6,4399.96,-0.15741067271669743,0.9110317847320891,2.198109341529647,1
5643,26,2942.58,2009-10-25,16,26,48,geografia,Afganistan,1984-12-11,14385.05,6187.0,9789.93,Desconocido,0.2732676514591154,0.6188856656997099,0.9789599295936173,Básico,50847.78,2524.73,-1.3396536166514303,-2.337746323757162,1.138820201514162,1
5644,77,5800.92,2008-04-24,2,77,18,deportes,Egipto,,11935.41,1457.0,6688.03,Desconocido,0.22324165453953596,0.1457437231169351,0.6655363384033068,Estándar Joven,100239.9,4977.19,0.2766410373819716,-0.94065077120344,1.9140368274176232,1
5645,16,7849.39,1998-08-09,9,16,67,lectura,Canadá,2016-03-09,49152.05,4930.0,5096.815,Rusia,0.9832715030058812,0.493147944383315,0.5047560683572416,Premium Senior,135637.46,6734.78,1.4097627712031964,1.9666114896062605,0.08323345875037803,0
5646,86,3196.54,1998-04-05,3,86,22,politica,Brasil,2015-01-06,26377.22,2053.0,1333.56,México,0.518169049002866,0.20536160848254476,0.12450754433490319,Estándar Joven,55236.21,2742.63,-1.475795537197432,1.1442538716042172,0.10555356682884098,3
5647,26,5347.575,1988-04-16,3,26,48,geografia,Afganistan,1984-12-11,14385.05,6187.0,9789.93,Desconocido,0.2732676514591154,0.6188856656997099,0.9789599295936173,Estándar Senior,92406.1,4588.22,0.11428380371910794,-2.2635418349315874,1.0903468074808746,1
5648,59,5714.06,2013-07-13,17,59,38,anime,Palestina,2020-06-10,26207.97,7474.0,8877.55,Desconocido,0.5147126635835232,0.7476242872861858,0.8867708144931254,Estándar Senior,98738.96,4902.66,0.29995986946088393,-1.5844325325267463,0.5544480694689079,1
5649,59,6580.79,1995-12-28,20,59,38,anime,Palestina,2020-06-10,26207.97,7474.0,8877.55,Desconocido,0.5147126635835232,0.7476242872861858,0.8867708144931254,Estándar Senior,113716.05,5646.32,0.8239415476105134,-1.5576901211709955,0.5369788373029957,1
5650,10,5347.575,2022-06-27,10,10,76,pretty cure,España,2002-02-28,25644.82,2419.0,7028.93,Corea del Sur,0.5032121409903009,0.24197259177753325,0.6999817113156435,Estándar Senior,92406.1,4588.22,-0.024282409356755495,0.40428458351098573,1.3076471084512065,1
5651,14,2062.67,2019-09-07,6,14,76,deportes,Botsuana,,49553.23,967.0,3581.3,Desconocido,0.9914643107017862,0.09672901870561168,0.3516247121553063,Básico,35642.94,1769.77,-2.1662606022835242,3.204996950244392,0.9629795340708955,0
5652,75,5347.575,1998-03-16,9,75,87,geografia,Egipto,2024-09-29,45447.92,3235.0,1154.26,Corea del Sur,0.9076265935621579,0.32359707912373714,0.10639063215191127,Estándar Senior,92406.1,4588.22,-0.22790851039134616,3.1102771220032923,-0.8115070478497416,0
5653,100,1693.6,1991-01-12,3,100,41,television,Sudafrica,1984-01-22,27925.61,3982.0,9875.0,Desconocido,0.5497899212005389,0.39831949584875465,0.9875556112411752,Básico,29265.41,1453.11,-2.1332394982001013,-0.927160487960352,2.13479685836801,3
5654,89,8259.33,1990-01-05,16,89,70,historia,Botsuana,,23209.42,7491.0,9031.56,Japón,0.4534769501467713,0.7493247974392317,0.9023323629889569,Premium Senior,142721.22,7086.51,1.8392353786019289,-1.4165154706149108,0.22336436157223064,1
5655,60,10773.9,2018-06-09,15,60,80,porrismo,Costa Rica,1992-08-29,25644.82,1195.0,3256.57,Desconocido,0.5032121409903009,0.11953586075822746,0.31881319574045425,Premium Senior,186172.99,9244.01,3.137290211953634,1.7431737677859673,0.33357300132820417,0
5657,68,5347.575,1988-05-02,14,68,37,youtube,Francia,2010-11-05,16741.3,4210.0,1741.83,Nicaragua,0.3213864588111178,0.4211263379013704,0.16576014744115034,Estándar Senior,92406.1,4588.22,-0.13304308027161424,0.04472361611914381,-0.7657924092463867,2
5658,8,5347.575,1990-09-03,17,8,78,el yesero,Rusia,1986-01-23,19178.43,6014.0,7080.82,Ucrania,0.3711569793254035,0.6015804741422427,0.7052248043060252,Estándar Senior,92406.1,4588.22,0.01685245331728656,-0.9343412205892553,0.026543725463485768,1
5659,15,5347.575,1999-03-18,3,15,27,series,España,2009-04-18,7389.32,9865.0,2347.66,Ucrania,0.130402427413864,0.9867960388116435,0.22697469795884134,Estándar Joven,92406.1,4588.22,-0.050858983283948445,-2.259969735565032,-2.4790049238953884,2
5660,89,9189.93,2006-02-06,14,89,70,historia,Botsuana,,23209.42,7491.0,9031.56,Japón,0.4534769501467713,0.7493247974392317,0.9023323629889569,Premium Senior,158801.99,7884.96,2.4018271931695203,-1.3878025167886117,0.20460789081539335,2
5661,97,10361.0,2016-11-13,7,97,54,manga,Francia,2000-01-26,21738.56,905.0,2515.99,Desconocido,0.4234393781651199,0.09052715814744423,0.243983174410392,Premium Senior,179038.08,8889.74,2.879638654440583,1.3848852748703497,0.39830358362546175,0
5665,93,10760.2,1990-11-27,10,93,68,beisbol,Argentina,2002-03-15,44808.13,4603.0,1916.42,Rusia,0.8945609461326671,0.46043813143943185,0.1834011496610531,Premium Senior,185936.26,9232.25,3.0837733238983516,2.5229093594888834,-0.963424522201286,0
5666,79,2480.51,2004-12-20,1,79,82,carpinteria,Rusia,2007-08-15,39321.84,1292.0,5096.815,Canadá,0.7825211661487023,0.12923877163148945,0.5047560683572416,Básico,42863.21,2128.28,-1.8498331349717665,2.104425936631821,1.1884969696480852,3
5667,45,5347.575,1984-10-19,10,45,74,porrismo,Estados Unidos,,18247.94,6601.0,6962.73,Japón,0.35215472190239455,0.660298089426828,0.6932927007940926,Estándar Senior,92406.1,4588.22,0.021019890645524963,-1.1631880691208365,-0.18312908124804378,1
5668,68,5347.575,2009-07-04,20,68,37,youtube,Francia,2010-11-05,16741.3,4210.0,1741.83,Nicaragua,0.3213864588111178,0.4211263379013704,0.16576014744115034,Estándar Senior,92406.1,4588.22,-0.13304308027161424,0.04472361611914381,-0.7657924092463867,2
5669,99,8314.37,1998-03-14,4,99,77,porrismo,España,2017-04-20,49565.88,7964.0,9701.07,España,0.9917226461555804,0.7966389916975093,0.9699812970415779,Premium Senior,143672.31,7133.73,1.8425690333910412,0.375542600677484,0.474589368622565,0
5671,33,10688.4,2005-08-26,6,33,47,mamposteria,Australia,1999-12-02,26890.4,6081.0,5096.815,Ucrania,0.5286490954991634,0.6082824847454236,0.5047560683572416,Premium Senior,184695.55,9170.65,3.183898081050119,-0.11083087297263589,-0.39560734142863596,2
5672,28,2892.45,1988-06-05,5,28,57,videojuegos,México,2012-10-15,25644.82,7902.0,8062.11,Corea del Sur,0.5032121409903009,0.7904371311393418,0.8043767549811404,Básico,49981.54,2481.72,-1.4306416569793714,-1.4274524793182273,0.017019136265713705,3
5675,61,7249.61,2012-11-14,6,61,51,historia,Egipto,2014-09-13,47393.68,5714.0,3848.69,Canadá,0.9473624664929727,0.5715714714414324,0.37864245419998116,Premium Senior,125273.26,6220.17,1.0257033791849859,1.7273272736144254,-0.4503201292589055,0
5677,44,9523.95,2021-08-05,3,44,38,escultura,Perú,1999-11-04,14330.7,808.0,5096.815,Desconocido,0.2721577279876751,0.08082424727418225,0.5047560683572416,Premium Senior,164573.86,8171.55,2.4660101559808165,0.0812925348250192,1.3733675817813729,1
5678,15,8172.95,1984-10-02,14,15,27,series,España,2009-04-18,7389.32,9865.0,2347.66,Ucrania,0.130402427413864,0.9867960388116435,0.22697469795884134,Premium Joven,141228.58,7012.39,1.6572170804565582,-2.1727947929511,-2.535951146557045,2
5680,77,5347.575,1992-10-20,7,77,18,deportes,Egipto,,11935.41,1457.0,6688.03,Desconocido,0.22324165453953596,0.1457437231169351,0.6655363384033068,Estándar Joven,92406.1,4588.22,0.0025719774890181194,-0.9546384120793985,1.9231741240759208,1
5681,68,7870.77,2020-06-24,14,68,37,youtube,Francia,2010-11-05,16741.3,4210.0,1741.83,Nicaragua,0.3213864588111178,0.4211263379013704,0.16576014744115034,Premium Senior,136006.91,6753.12,1.3923505983044457,0.12257501232823285,-0.8166481117006723,2
5682,4,5347.575,2018-11-07,7,4,31,geografia,Sudafrica,1986-01-07,5205.68,7693.0,4795.67,México,0.08580862264521619,0.7695308592577773,0.47432763824376084,Estándar Joven,92406.1,4588.22,0.005524074843396891,-2.3977784065481704,-0.996085091966917,2
5683,81,2144.18,1999-11-16,1,81,24,"comida,viajes",Chile,2002-01-18,42091.31,1638.0,9942.47,Desconocido,0.8390786593676519,0.16384915474642392,0.9943729456805864,Básico,37051.43,1839.71,-1.8990859084638507,0.5099715536238956,3.2362121722036212,1
5684,51,9897.4,2017-01-23,19,51,88,manga,Costa Rica,,36396.76,2340.0,7773.72,Desconocido,0.7227858405214578,0.2340702210663199,0.7752371213812908,Premium Senior,171027.07,8491.97,2.7227241017541455,1.3369181405659938,1.4817687159228448,0
5685,57,4250.23,2005-03-10,10,57,42,futbol,Ucrania,1983-12-30,36551.28,1600.0,7601.86,Perú,0.7259414131949989,0.1600480144043213,0.7578719650635607,Estándar Senior,73443.97,3646.7,-0.6881610870039283,0.8839439179268603,2.2158042392636434,1
5687,12,7302.31,1999-10-03,3,12,85,acampar,Argelia,2003-04-06,20503.56,5286.0,1077.28,Japón,0.3982184860357945,0.5287586275882765,0.09861238396537073,Premium Senior,126183.92,6265.38,1.016053650627195,0.8031655640476933,-1.7948441613543067,2
5688,37,10645.0,2000-07-21,3,37,47,futbol,Argelia,1997-04-14,25644.82,3122.0,6719.96,Rusia,0.5032121409903009,0.31229368810643193,0.6687626239917226,Premium Senior,183945.6,9133.41,3.1837096087922037,0.1477295335640797,1.129045822158683,1
5689,73,5347.575,1988-11-11,16,73,76,carpinteria,Ucrania,2000-06-03,22942.22,6797.0,173.19,Desconocido,0.44802025186583555,0.6799039711913574,0.007260910816897934,Estándar Senior,92406.1,4588.22,-0.18185309287531518,0.6627769508988615,-2.457655648300854,2
5690,10,5347.575,1987-06-26,16,10,76,pretty cure,España,2002-02-28,25644.82,2419.0,7028.93,Corea del Sur,0.5032121409903009,0.24197259177753325,0.6999817113156435,Estándar Senior,92406.1,4588.22,-0.024282409356755495,0.40428458351098573,1.3076471084512065,1
5691,49,1401.45,1983-06-22,1,49,75,pintura,Japón,1993-10-15,17112.55,2966.0,8762.58,Ucrania,0.32896804278116804,0.2966890067020106,0.8751539634408189,Básico,24217.06,1202.44,-2.3392372428367576,-0.8822175409305448,1.6989980881796924,3
5693,100,10739.2,1997-06-25,3,100,41,television,Sudafrica,1984-01-22,27925.61,3982.0,9875.0,Desconocido,0.5497899212005389,0.39831949584875465,0.9875556112411752,Premium Senior,185573.38,9214.23,3.335264130786611,-0.648064901902528,1.952480255557949,1
5694,11,5347.575,2000-12-08,18,11,54,lectura,Estados Unidos,1997-08-27,28927.91,4930.0,719.41,Canadá,0.5702586662865493,0.493147944383315,0.06245232059154294,Estándar Senior,92406.1,4588.22,-0.18541976285262365,1.1975910003019992,-1.3844492499247048,0
5695,93,2307.18,2020-05-18,8,93,68,beisbol,Argentina,2002-03-15,44808.13,4603.0,1916.42,Rusia,0.8945609461326671,0.46043813143943185,0.1834011496610531,Básico,39868.07,1979.56,-2.026487784052045,2.262097368568394,-0.7930515083231722,3
5696,34,3930.39,,16,34,53,"comida,viajes",Egipto,1986-03-09,23253.77,9413.0,4640.8,Desconocido,0.45438265586817667,0.9415824747424227,0.4586791932366222,Estándar Senior,67917.14,3372.27,-0.8837811534133213,-1.2264944893272403,-1.6281007108262453,3
5697,89,10391.6,2012-01-17,3,89,70,historia,Botsuana,,23209.42,7491.0,9031.56,Japón,0.4534769501467713,0.7493247974392317,0.9023323629889569,Premium Senior,179566.85,8915.99,3.128294454555265,-1.3507258647784475,0.1803879117983658,2
5698,17,5347.575,2024-12-13,13,17,45,escultura,Australia,2022-09-10,29429.56,7161.0,9984.75,Desconocido,0.5805032497170564,0.7163148944683405,0.9986450206783383,Estándar Senior,92406.1,4588.22,0.09940737804899463,-1.4465282937012136,0.9990329314920623,1
5699,31,6153.72,1983-02-12,15,31,74,tecnologia,Ucrania,2007-07-01,26761.95,2587.0,4159.47,Desconocido,0.5260259184999635,0.258777633289987,0.41004442836746713,Estándar Senior,106336.28,5279.89,0.38052572112386185,1.0841166343645623,0.319129703169837,0
5700,94,10653.2,1997-11-03,18,94,56,beisbol,Sudafrica,2012-01-18,11503.46,5736.0,9396.08,Afganistán,0.2144204688267731,0.5737721316394918,0.9391643586885902,Premium Senior,184087.3,9140.45,3.3100990282378113,-2.032275049495332,0.9044374095481975,1
5701,79,4274.48,2018-02-20,9,79,82,carpinteria,Rusia,2007-08-15,39321.84,1292.0,5096.815,Canadá,0.7825211661487023,0.12923877163148945,0.5047560683572416,Estándar Senior,73863.01,3667.5,-0.7652925884458717,2.1597775465003077,1.152339043921509,0
5702,75,10525.6,2020-12-09,19,75,87,geografia,Egipto,2024-09-29,45447.92,3235.0,1154.26,Corea del Sur,0.9076265935621579,0.32359707912373714,0.10639063215191127,Premium Senior,181882.37,9030.96,2.9024579031842443,3.2700413844134966,-0.915871570357993,0
5703,93,5347.575,1994-07-05,12,93,68,beisbol,Argentina,2002-03-15,44808.13,4603.0,1916.42,Rusia,0.8945609461326671,0.46043813143943185,0.1834011496610531,Estándar Senior,92406.1,4588.22,-0.18842096398035973,2.3559066391048793,-0.8543315441627816,0
5705,50,320.73,2000-07-02,12,50,72,pesca,R.D Congo,2008-04-15,3133.64,4930.0,336.01,Desconocido,0.0434938879669592,0.493147944383315,0.023712643341352736,Básico,5542.21,275.19,-3.191304190244947,-0.6075543594214697,-1.826770995639096,3
5706,59,5347.575,2001-02-03,13,59,38,anime,Palestina,2020-06-10,26207.97,7474.0,8877.55,Desconocido,0.5147126635835232,0.7476242872861858,0.8867708144931254,Estándar Senior,92406.1,4588.22,0.07840285848974615,-1.5957401201261054,0.5618346461834098,1
5707,52,10618.9,2022-07-12,4,52,51,deportes,Argentina,1983-10-12,22383.92,8691.0,9738.13,Rusia,0.4366187748813801,0.8693608082424727,0.9737259304241862,Premium Senior,183494.59,9111.02,3.3026594258458957,-2.059316639612212,0.16973170961965728,2
5708,95,1049.68,1998-04-26,17,95,34,herreria,Botsuana,2017-01-25,43003.08,759.0,556.47,México,0.8576986211625953,0.07592277683304992,0.04598846297248715,Básico,18138.47,900.63,-2.841609900601412,2.9387096096954437,0.38199698786972064,3
5709,54,5162.38,1990-08-30,19,54,75,series,Costa Rica,2009-12-08,26311.56,9241.0,3529.69,Afganistán,0.516828155256136,0.9243773131939582,0.3464099110523268,Estándar Senior,89205.93,4429.32,-0.18478716386068011,-0.43050405704773986,-2.133953871464222,2
5711,9,7899.7,2016-04-11,19,9,41,historia,Perú,,19613.31,5189.0,8120.63,Afganistán,0.3800380008389266,0.5190557167150145,0.8102897594482273,Premium Senior,136506.82,6777.94,1.5936472091410478,-1.2614078334714234,0.9426359045622035,1
5713,90,2762.43,2010-06-04,3,90,77,teatro,Argelia,2024-01-10,33078.74,322.0,5871.52,Argentina,0.6550259826243369,0.03220966289886966,0.5830341634644629,Básico,47734.79,2370.16,-1.6511572621928765,1.6525089942171212,1.7515733224306125,3
5714,71,8002.61,1991-09-21,4,71,61,acampar,Perú,1985-10-06,26522.74,4080.0,1198.73,Rusia,0.5211408257013757,0.4081224367310193,0.11088399012613129,Premium Senior,138285.1,6866.24,1.4293318658689083,1.2749100455023057,-1.080528853747597,0
5715,52,5347.575,2012-01-27,6,52,51,deportes,Argentina,1983-10-12,22383.92,8691.0,9738.13,Rusia,0.4366187748813801,0.8693608082424727,0.9737259304241862,Estándar Senior,92406.1,4588.22,0.11588665553568202,-2.2219597087780443,0.2759767859383084,1
5716,83,6834.0,,8,83,25,pesca,Argentina,2007-02-10,34857.09,7773.0,6972.94,México,0.6913430462018153,0.7775332599779934,0.6943243442597276,Estándar Joven,118091.52,5863.57,0.9120460929318691,-0.6961685701388618,0.007873441510735579,1
5717,11,4003.71,,10,11,54,lectura,Estados Unidos,1997-08-27,28927.91,4930.0,719.41,Canadá,0.5702586662865493,0.493147944383315,0.06245232059154294,Estándar Senior,69184.11,3435.18,-0.9978523870359436,1.1561269408878174,-1.3573632377169056,3
5720,60,5347.575,2022-05-23,3,60,80,porrismo,Costa Rica,1992-08-29,25644.82,1195.0,3256.57,Desconocido,0.5032121409903009,0.11953586075822746,0.31881319574045425,Estándar Senior,92406.1,4588.22,-0.14318758993205338,1.5757482823544686,0.4429421467125669,0
5721,32,5347.575,2016-04-02,2,32,41,la uas,Perú,2007-04-20,22126.5,9195.0,9997.56,Desconocido,0.4313618015599786,0.9197759327798339,0.999939374526995,Estándar Senior,92406.1,4588.22,0.13078037291374592,-2.5298099632397104,0.280660119460621,1
5722,48,7856.62,2013-05-06,11,48,66,deportes,Alemania,1986-08-22,25644.82,8101.0,8979.48,Corea del Sur,0.5032121409903009,0.8103431029308793,0.8970700719321236,Premium Senior,135762.39,6740.98,1.595544994282301,-1.4256847881004409,0.06853193122804548,2
5723,15,1226.84,1990-10-06,11,15,27,series,España,2009-04-18,7389.32,9865.0,2347.66,Ucrania,0.130402427413864,0.9867960388116435,0.22697469795884134,Básico,21199.8,1052.63,-2.542043363337452,-2.387112115217795,-2.3959503437105365,3
5724,90,7384.02,1997-10-24,14,90,77,teatro,Argelia,2024-01-10,33078.74,322.0,5871.52,Argentina,0.6550259826243369,0.03220966289886966,0.5830341634644629,Premium Senior,127595.87,6335.49,1.1428198731165242,1.7951049837082884,1.6584238149605195,0
5726,32,1116.22,1987-01-03,3,32,41,la uas,Perú,2007-04-20,22126.5,9195.0,9997.56,Desconocido,0.4313618015599786,0.9197759327798339,0.999939374526995,Básico,19288.28,957.72,-2.427278786550692,-2.660365425706067,0.36594426433502764,3
5727,86,8820.62,2019-01-27,17,86,22,politica,Brasil,2015-01-06,26377.22,2053.0,1333.56,México,0.518169049002866,0.20536160848254476,0.12450754433490319,Premium Joven,152420.31,7568.09,1.9242339230990044,1.3177809055455207,-0.007801358523967672,0
5728,51,6854.09,1996-07-11,3,51,88,manga,Costa Rica,,36396.76,2340.0,7773.72,Desconocido,0.7227858405214578,0.2340702210663199,0.7752371213812908,Estándar Senior,118438.68,5880.81,0.8828954044606824,1.2430189492414592,1.5431074916831788,0
5729,76,5462.25,2005-10-14,2,76,87,alfareria,Palestina,1999-12-28,13722.23,9881.0,1788.23,Rusia,0.259731690551294,0.9883965189556867,0.17044851735353644,Estándar Senior,94387.68,4686.61,-0.027966128098887277,-1.0018860165843733,-3.1633912374861626,2
5730,91,10480.7,2022-06-23,3,91,18,beisbol,Colombia,2013-09-09,11311.42,4930.0,5572.91,Canadá,0.21049867115510054,0.493147944383315,0.5528618759744282,Premium Joven,181106.5,8992.44,3.1018906280328267,-1.43206000106954,0.27102997415745117,2
5731,66,7673.04,1994-07-22,3,66,59,"comida,viajes",Israel,1987-07-01,49377.04,4930.0,319.78,Japón,0.9878661981639192,0.493147944383315,0.022072724296567682,Premium Senior,132590.13,6583.47,1.1681354487332491,2.944906651190743,-1.409955289716883,0
