Customer_ID,Timestamp,ingresos,puntos_lealtad,gastos_mensuales,pais
4578,15/04/2016,18492.19,7537.0,5285.36,japon
4579,07/12/2001,41928.84,7129.0,526.05,China
4580,06/04/1985,47807.92,4667.0,8230.48,UCRANIA
4581,30/03/2009,13131.28,4608.0,8598.26,afganistan
4582,07/08/1992,23439.54,8410.0,827.55,USA
4583,29/04/2007,32207.0,756.0,2910.46,Peru
4584,19/07/2005,18291.63,6569.0,,Argentina
4585,,42638.09,547.0,5914.95,Rusia
4586,30/12/1989,27426.23,9070.0,9482.57,AFG
4587,17/06/1985,2491.25,1742.0,,NICA
4588,,18116.81,5191.0,9256.89,NICA
4589,23/12/1988,6492.74,3190.0,5612.96,COL
4590,08/06/1984,41549.44,8977.0,7851.69,india
4591,26/06/2006,38232.89,1448.0,3350.84,UCRANIA
4592,08/06/2005,25788.67,3434.0,9854.49,COL
4593,22/10/1988,43118.1,4951.0,1876.08,Peru
4594,29/11/2020,22669.74,9723.0,7972.13,japon
4595,12/07/1984,47214.6,5986.0,1351.82,Rusia
4596,31/08/2024,17760.67,6947.0,7278.32,argentinaAfganistan
4597,26/06/2018,1674.21,1627.0,9070.75,USA
4598,13/04/1993,,2703.0,2325.33,mx
4599,,16087.5,6881.0,6398.15,
4600,03/06/2017,24354.9,743.0,1894.41,españa
4601,05/11/2017,4621.69,1940.0,5465.54,USA
4602,27/01/1983,35035.28,7919.0,1755.24,PE CAUSA
4603,30/11/2000,27099.09,6430.0,3212.09,nicaragua
4604,12/02/1996,16554.93,7015.0,,mx
4605,,48831.0,8862.0,,japon
4606,15/11/2001,42870.21,5642.0,5070.83,Nicaragua
4607,22/05/2000,,9665.0,8206.45,mex
4608,,41213.34,5766.0,6511.01,AFG
4609,,45897.24,3610.0,8861.38,Japon
4610,16/04/1999,6778.04,8303.0,8340.61,AFG
4611,09/08/2006,14171.78,2427.0,,Ucrania
4612,27/11/2010,26239.48,6150.0,,COL
4613,13/05/1990,34195.11,5720.0,8199.48,peruColombia
4614,21/12/2000,,4452.0,3048.27,MEXICO
4615,11/07/2017,13005.23,6306.0,3316.03,japon
4616,04/05/2009,1966.97,830.0,571.2,UCRANIA
4617,11/10/2018,32154.14,794.0,4598.01,peruColombia
4618,02/12/2016,36482.67,4339.0,5694.46,argentinaAfganistan
4619,22/09/1986,36516.5,2576.0,,Ucrania
4620,,41070.25,7329.0,5829.55,USA
4621,31/05/1998,7219.01,,5995.76,India
4622,,18933.65,7702.0,8851.69,peruColombia
4623,02/12/1993,30418.52,6038.0,4098.95,India
4624,,28681.43,,1918.33,Rusia
4625,12/03/2005,21006.39,1317.0,8609.32,
4626,05/12/1997,6321.73,7423.0,7981.63,
4627,27/04/1998,,,3938.63,China
4628,06/03/2010,44358.68,3520.0,3869.39,CA
4629,11/01/1988,32424.76,3387.0,6758.45,mx
4630,17/03/2020,31982.89,2872.0,,RUS
4631,02/12/1988,30399.75,,4956.97,UCRANIA
4632,23/07/2005,18848.97,8009.0,8146.74,rusia
4633,18/06/2000,9241.19,6680.0,2745.41,Ucrania
4634,08/04/2003,29276.0,2423.0,6156.48,japon
4635,06/08/2017,,,,India
4636,18/05/2019,45745.56,3171.0,,mex
4637,06/11/1990,19363.19,1518.0,4554.43,Argentina
4638,18/12/2024,14548.32,598.0,9076.18,China
4639,14/04/2017,42747.78,7126.0,4262.38,China
4640,29/10/2020,9312.97,5056.0,462.8,colombia
4641,16/08/2003,,8524.0,7994.41,corea
4642,07/02/2022,8127.43,7264.0,965.89,mx
4643,07/11/1990,43454.17,,970.85,mex
4644,16/07/1987,30997.19,2381.0,5876.17,NICA
4645,09/12/1996,5603.38,5579.0,7218.64,corea
4646,26/12/2007,5495.78,5243.0,7543.07,rusia
4647,03/09/1998,29135.62,,9401.57,Argentina
4648,24/06/2010,35535.95,1397.0,7793.21,Canadá
4649,09/02/1994,39638.25,9188.0,8953.55,argentinaAfganistan
4650,18/07/2015,19529.89,9186.0,4451.03,colombia
4651,21/02/1994,37099.95,,8255.66,rusia
4652,25/04/1988,49496.75,8574.0,8425.48,México
4653,14/06/1989,,3705.0,6839.28,India
4654,,19835.09,6614.0,3283.34,Ucrania
4655,11/04/1995,28239.24,1636.0,5890.08,nicaragua
4656,21/12/2008,,,6639.41,CHINA
4657,,37680.73,3450.0,7986.7,argentinaAfganistan
4658,01/11/2005,2407.0,4858.0,6048.55,España
4659,23/05/2014,37910.13,9996.0,5257.08,Canadá
4660,17/03/2022,5387.78,2345.0,9354.96,México
4661,21/12/1984,48178.57,4743.0,,PE CAUSA
4662,11/04/2011,14460.93,3214.0,9706.23,ES
4663,31/07/1993,3363.89,2484.0,9375.47,nicaragua
4664,11/08/1984,,8633.0,3681.21,China
4665,29/09/1984,21594.09,4243.0,7437.19,india
4666,24/05/1996,15983.6,7368.0,3609.63,CA
4667,23/04/1998,,3151.0,4262.3,Estados Unidos
4668,18/04/1986,32522.13,619.0,2645.02,mex
4669,23/09/2007,16496.07,1059.0,4215.45,USA
4670,23/05/2007,38487.59,3444.0,9084.56,canada
4671,31/03/1997,13012.74,99.0,941.66,AFG
4672,26/11/2000,,4242.0,4767.71,ES
4673,11/09/2011,35012.61,4518.0,3523.58,Argentina
4674,28/06/2018,29164.23,,3380.96,COREA
4675,09/12/2010,38331.33,2952.0,8702.38,canada
4676,28/02/1995,38639.0,8797.0,6102.4,ES
4677,30/03/2004,12537.72,7336.0,7071.41,
4678,29/07/1992,30901.36,7373.0,821.73,rusia
4679,10/05/2001,36112.63,6460.0,5262.02,Rusia
4680,24/10/2012,27259.95,8876.0,8581.63,USA
4681,28/03/2003,28977.02,4614.0,9458.01,Ind
4682,,44978.12,8247.0,8877.25,corea
4683,30/03/1997,29527.3,9676.0,8092.05,USA
4684,21/11/2003,,6705.0,6978.95,Argentina
4685,06/02/2022,7709.0,,2866.23,ucraia
4686,27/09/1993,5002.61,9264.0,8119.45,
4687,12/08/2022,38056.86,432.0,3929.1,us
4688,06/10/2008,43087.81,6782.0,,us
4689,17/03/1994,37808.38,4331.0,7099.73,colombia
4690,05/02/1999,25212.24,2320.0,,RUS
4691,15/06/1986,35779.78,2096.0,1210.59,japon
4692,05/12/1988,40864.34,4686.0,4044.76,canada
4693,20/02/2013,11297.61,,8610.25,China
4694,25/03/2020,41714.51,8500.0,6081.56,india
4695,24/11/2013,34639.31,2549.0,1938.64,argentinaAfganistan
4696,28/04/2015,,4669.0,7669.84,COL
4697,24/10/1990,41370.38,,7103.49,rusia
4698,19/10/2008,3841.0,2847.0,7176.99,COREA
4699,18/02/2002,12010.88,9154.0,9897.09,jap
4700,19/12/2002,6077.02,7111.0,8178.59,ARG
4701,,40869.3,6926.0,7843.0,COREA
4702,04/06/1998,3806.11,3724.0,,japon
4703,28/12/2018,42495.5,4859.0,7261.49,japon
4704,11/09/1984,38248.1,1390.0,1336.57,india
4705,22/11/1983,32471.24,9298.0,1021.05,Peru
4706,08/02/1990,49455.78,8374.0,4874.65,jap
4707,,15808.81,1924.0,,Nicaragua
4708,25/04/2001,42056.22,4856.0,,colombia
4709,04/12/1985,6147.63,8846.0,5254.67,India
4710,19/08/2010,2941.46,8915.0,8364.7,CA
4711,27/01/2003,,2234.0,599.25,jap
4712,26/02/2012,47969.16,1470.0,2120.45,MEXICO
4713,03/02/1984,7497.81,6063.0,1079.02,nicaragua
4714,17/06/1995,16743.99,3836.0,,rusia
4715,01/11/2021,22181.24,2610.0,2961.77,españa
4716,29/08/2002,45846.04,954.0,5189.34,india
4717,09/12/2021,1973.03,8216.0,9456.47,afganistan
4718,04/03/1984,,1376.0,9538.59,MEXICO
4719,29/10/2011,45339.3,8833.0,7217.47,nicaragua
4720,13/01/1997,3678.08,5856.0,3900.32,Canadá
4721,23/06/1988,20016.79,3941.0,3151.82,rusia
4722,04/03/2000,43120.98,8841.0,9088.55,us
4723,01/02/2007,18175.84,7551.0,1772.7,España
4724,09/12/2018,27693.13,6923.0,3487.31,ARG
4725,06/04/2020,28676.05,9541.0,8524.05,España
4726,24/03/2019,13695.5,7356.0,3469.84,COREA
4727,11/07/2006,22349.82,163.0,3961.32,China
4728,20/03/1996,18626.96,,9390.07,mx
4729,04/02/1986,16151.35,8847.0,252.14,mx
4730,25/11/2009,11494.2,616.0,,india
4731,22/06/2003,17766.72,6512.0,9009.5,MEXICO
4732,05/11/1987,,9289.0,8757.56,España
4733,,48402.54,8786.0,6414.03,rusia
4734,01/06/2005,3802.68,8119.0,9259.69,us
4735,19/12/2019,27566.88,4930.0,6694.47,corea
4736,19/07/1985,17947.72,5262.0,1301.38,ARG
4737,05/12/1989,13404.49,7281.0,7926.72,Ind
4738,11/06/1998,,5214.0,9908.04,Ind
4739,26/07/2023,11209.61,6680.0,291.65,mex
4740,17/06/1985,11213.22,5378.0,8028.41,COREA
4741,28/11/1987,21733.23,5945.0,,corea
4742,27/12/1992,12883.26,5055.0,4254.03,Ucrania
4743,26/08/2020,37815.54,9165.0,4999.09,PE CAUSA
4744,02/05/2010,13766.68,1131.0,2537.68,rusia
4745,17/06/1990,,98.0,,MEXICO
4746,06/10/2002,25752.1,3816.0,2775.49,PE CAUSA
4747,26/05/2009,4055.62,7123.0,9069.82,mx
4748,18/12/1999,25532.9,415.0,8395.81,Estados Unidos
4749,16/06/2015,39656.96,9450.0,3702.36,PE CAUSA
4750,27/09/1986,25365.18,4653.0,351.93,COL
4751,08/07/2002,10437.6,4905.0,2493.54,colombia
4752,23/08/1989,48256.67,7967.0,6724.09,USA
4753,01/07/1994,,,4274.1,canada
4754,25/11/2009,27090.35,1048.0,3569.05,corea
4755,15/04/2024,34065.29,5772.0,3575.98,japon
4756,12/01/2007,22494.01,3515.0,4774.39,colombia
4757,24/01/1994,10563.62,2392.0,3679.8,CHINA
4758,26/01/1994,38167.9,2783.0,7506.38,Argentina
4759,30/01/1984,47325.36,907.0,343.66,mex
4760,29/12/1993,43322.05,8298.0,8209.84,Nicaragua
4761,03/10/2011,42011.54,3219.0,871.88,España
4762,14/11/2010,29854.28,4300.0,1350.26,Rusia
4763,19/01/2011,17259.44,9557.0,2142.56,mx
4764,10/09/2001,39195.38,1530.0,2306.27,MEXICO
4765,11/07/2004,3799.13,8537.0,5829.59,argentinaAfganistan
4766,19/06/1995,16570.44,,6820.73,ucraia
4767,30/07/2024,15622.15,1563.0,8290.17,argentinaAfganistan
4768,23/05/1994,26404.33,5293.0,1234.97,ucraia
4769,06/12/2012,26054.82,4341.0,,RUS
4770,20/11/2004,27640.62,3489.0,6662.04,PE CAUSA
4771,06/12/2000,4379.56,2506.0,446.48,CHINA
4772,19/10/2009,9923.98,6800.0,6958.23,COREA
4773,20/12/2002,37827.85,9238.0,428.05,canada
4774,14/03/2020,17209.36,2666.0,9418.15,afganistan
4775,26/11/2002,21601.22,,2483.14,ES
4776,24/03/2001,33400.96,1371.0,555.09,CHINA
4777,07/06/2003,20705.44,1826.0,9972.21,corea
4778,26/01/1998,,8213.0,7266.34,UCRANIA
4779,13/09/2017,29318.19,5917.0,6895.38,colombia
4780,07/10/1990,15992.94,2332.0,1315.14,Argentina
4781,12/07/1993,9834.3,,8648.69,corea
4782,22/08/1993,27435.25,394.0,,Ind
4783,13/09/1998,7899.42,,9485.88,España
4784,28/05/2005,3162.17,6076.0,9309.67,mex
4785,18/09/2003,33384.25,7825.0,8685.03,colombia
4786,09/08/2014,,5286.0,6416.08,peruColombia
4787,09/06/2004,18928.72,3855.0,453.4,India
4788,01/10/1995,,3286.0,9517.56,españa
4789,21/05/2022,37372.29,,763.5,rusia
4790,10/01/1992,14011.13,,6547.24,ucraia
4791,11/03/2003,31747.47,2457.0,1301.1,MEXICO
4792,31/05/2009,9285.07,2387.0,1424.38,Japon
4793,29/09/1995,11741.02,782.0,2636.12,ARG
4794,14/01/2004,31133.8,6947.0,2527.01,Nicaragua
4795,16/12/2021,9617.61,1645.0,,Ucrania
4796,22/02/1997,38159.5,6785.0,,afganistan
4797,20/04/2013,6916.38,3637.0,2674.65,ARG
4798,31/05/2001,35046.16,4269.0,6934.94,china
4799,15/10/1983,35378.02,6373.0,5572.62,Peru
4800,24/11/2000,42132.38,9349.0,1418.62,NICA
4801,01/06/2012,25114.47,5026.0,3668.34,colombia
4802,26/04/2020,,9133.0,7896.4,Canadá
4803,22/08/2001,8146.53,4513.0,3528.27,AFG
4804,25/10/1986,48483.32,5492.0,7884.75,COL
4805,15/11/1988,7968.62,2321.0,7856.87,rusia
4806,08/07/2021,47320.75,4103.0,2823.72,españa
4807,04/08/1999,4355.67,819.0,1061.44,china
4808,05/07/2015,15929.22,8391.0,9393.74,Rusia
4809,20/11/2009,3820.16,,821.52,us
4810,16/10/2000,35589.37,1154.0,258.91,México
4811,24/05/1984,33298.91,3445.0,3883.54,
4812,30/11/1983,5348.05,4146.0,9420.88,Japon
4813,14/10/2016,9231.7,6518.0,125.7,afganistan
4814,01/04/1995,,,3251.43,AFG
4815,01/02/1987,43935.05,4405.0,1609.58,Ind
4816,,12214.95,898.0,3021.02,PE CAUSA
4817,19/11/1990,36026.05,8645.0,338.65,COREA
4818,26/10/2021,29514.43,3027.0,5088.63,India
4819,23/10/2005,22071.05,,,Estados Unidos
4820,13/12/1989,34367.25,1422.0,8974.26,CHINA
4821,02/01/2022,23975.42,8803.0,1705.33,peruColombia
4822,09/07/1987,9340.58,8340.0,9172.6,Ind
4823,07/09/2018,7961.32,1267.0,,CHINA
4824,08/05/1991,10223.14,7137.0,2571.37,China
4825,12/02/1990,9000.02,931.0,3976.75,mx
4826,06/07/2012,25081.7,5095.0,2962.68,Ucrania
4827,30/11/1983,10055.52,1310.0,,USA
4828,13/04/2022,38667.85,8800.0,4952.39,MEXICO
4829,01/12/2024,38263.85,2456.0,9299.48,NICA
4830,09/04/2001,,5266.0,1276.92,COL
4831,10/05/1985,14224.86,8543.0,9908.11,CHINA
4832,21/10/1983,14543.73,4761.0,7812.0,COREA
4833,13/04/2007,18333.72,9627.0,5949.67,COREA
4834,15/06/1996,21463.33,585.0,3424.22,RUS
4835,21/12/1994,7550.95,5941.0,7994.25,MEXICO
4836,09/08/2011,24009.91,3047.0,491.49,rusia
4837,29/06/2005,2652.96,5135.0,2114.94,Nicaragua
4838,03/12/1989,49066.86,1295.0,,USA
4839,10/08/1998,37563.08,3570.0,1328.02,Ind
4840,21/07/2000,6324.16,8760.0,2414.76,NICA
4841,29/07/1992,16826.26,1655.0,5206.43,UCRANIA
4842,,39900.4,2877.0,6632.28,CHINA
4843,31/08/2018,24312.37,,,Nicaragua
4844,27/11/2005,29129.82,1203.0,3771.87,mex
4845,27/09/1991,22735.81,8187.0,2216.35,argentinaAfganistan
4846,22/10/2006,25052.68,9010.0,4474.81,México
4847,21/03/1996,46779.42,2557.0,7665.18,Estados Unidos
4848,02/08/2024,27566.52,2444.0,9304.65,Rusia
4849,18/10/2020,3863.33,8214.0,2375.86,NICA
4850,,,4731.0,3090.3,colombia
4851,15/09/2018,25190.23,1802.0,,NICA
4852,06/09/2018,48149.73,2025.0,6546.97,CHINA
4853,02/01/1994,43297.97,9535.0,1723.46,japon
4854,12/04/1985,,4452.0,2031.51,PE CAUSA
4855,11/07/1991,13479.83,,273.86,AFG
4856,14/09/2005,46115.34,3447.0,687.95,corea
4857,31/03/1994,,5105.0,5195.37,peruColombia
4858,17/12/2019,35824.81,5014.0,,Canadá
4859,05/10/1992,19987.91,7924.0,3717.07,COREA
4860,30/03/2001,,5867.0,1233.39,españa
4861,13/12/2018,,,8713.1,CA
4862,12/05/1989,43771.98,2394.0,2902.16,México
4863,,36100.25,,9443.39,canada
4864,,29767.72,1788.0,2501.83,rusia
4865,07/05/2009,14163.19,9039.0,5720.61,NICA
4866,12/09/2000,20044.66,1452.0,7024.46,CHINA
4867,08/04/2015,49414.86,9302.0,5874.89,japon
4868,10/05/1991,27672.79,796.0,5581.54,Peru
4869,20/01/1990,21048.34,9041.0,4231.57,rusia
4870,05/07/1985,37442.26,5508.0,7265.22,Argentina
4871,26/03/2023,9685.88,9690.0,8734.47,Estados Unidos
4872,27/07/2003,,3807.0,2448.84,CHINA
4873,18/09/1986,26845.23,189.0,7031.52,China
4874,29/05/2012,31536.57,4259.0,2238.06,Ucrania
4875,23/10/2005,6589.09,3056.0,,AFG
4876,15/05/2013,46788.88,4028.0,7416.24,AFG
4877,13/06/1987,,8019.0,195.31,España
4878,26/09/1983,15568.89,8786.0,617.08,jap
4879,,49552.66,357.0,7238.1,ucraia
4880,01/05/2018,29956.74,2582.0,,colombia
4881,05/02/2003,26043.21,711.0,1429.01,ucraia
4882,10/01/2020,,,1212.3,españa
4883,28/06/1990,36883.13,9996.0,6877.49,japon
4884,,6654.82,3966.0,1676.57,Estados Unidos
4885,09/10/2007,49747.67,7854.0,933.2,COL
4886,,14266.66,4033.0,9143.57,españa
4887,16/05/2017,21509.13,5640.0,5311.71,USA
4888,24/09/2024,19043.83,7718.0,8353.27,Nicaragua
4889,26/09/2018,7010.6,,3008.91,ucraia
4890,23/12/1985,44230.05,3703.0,,nicaragua
4891,04/08/2015,2016.94,8430.0,1591.69,CA
4892,21/05/2006,9561.36,481.0,1855.78,USA
4893,16/04/1989,39778.91,1176.0,,ES
4894,,32854.88,,6220.65,AFG
4895,05/03/2014,7668.0,8794.0,,NICA
4896,21/09/2012,16496.42,5491.0,6476.21,Argentina
4897,14/02/1990,39165.51,9407.0,3853.94,Rusia
4898,07/08/2013,2052.59,6682.0,8916.76,COREA
4899,19/06/2011,8497.45,1786.0,131.22,canada
4900,04/01/2006,,724.0,7358.5,USA
4901,03/08/1989,4554.29,,8891.35,india
4902,14/10/1999,24330.69,,7777.03,corea
4903,26/08/2005,,3065.0,3605.4,India
4904,28/09/1996,8772.64,6397.0,1252.48,MEXICO
4905,29/11/2011,,1295.0,3905.39,Canadá
4906,30/07/2010,14751.11,2792.0,9691.54,colombia
4907,24/01/2002,30222.61,711.0,,AFG
4908,16/09/1997,36007.02,7137.0,8454.13,india
4909,30/01/1996,17039.87,744.0,2014.66,corea
4910,01/10/2015,16707.84,1189.0,834.67,AFG
4911,13/06/2014,26383.95,1544.0,2334.51,nicaragua
4912,29/11/1990,13713.28,603.0,7881.11,jap
4913,04/03/2000,24491.04,3329.0,9967.37,argentinaAfganistan
4914,06/04/2003,3303.62,8695.0,8430.85,China
4915,16/10/2016,11926.33,6848.0,9111.95,india
4916,16/07/2011,30155.19,5144.0,9154.72,PE CAUSA
4917,07/11/2014,10831.82,4818.0,1975.95,mex
4918,16/07/2022,35745.83,8467.0,9289.24,colombia
4919,24/12/1989,26773.1,6701.0,492.19,china
4920,12/06/1990,48614.77,2412.0,1851.47,Estados Unidos
4921,01/07/2014,12082.2,5081.0,186.21,corea
4922,,34798.24,,6376.61,canada
4923,18/02/1990,11736.91,9654.0,586.28,corea
4924,27/01/2010,21015.71,4440.0,8798.82,canada
4925,06/10/1992,2002.29,4567.0,2316.02,nicaragua
4926,11/03/1985,16053.98,188.0,,mx
4927,07/07/2005,40803.4,3727.0,4805.8,NICA
4928,03/06/2001,12516.06,2632.0,4831.88,corea
4929,20/11/2011,44490.71,2074.0,7280.56,USA
4930,,17597.1,7960.0,3680.39,Peru
4931,31/03/1989,41237.22,42.0,,RUS
4932,29/01/2003,23285.71,3414.0,2740.55,CA
4933,21/11/1986,,,4306.97,
4934,13/07/2022,,4541.0,7489.93,Ucrania
4935,24/12/2020,14799.14,880.0,4571.49,India
4936,,4337.27,5453.0,6284.16,UCRANIA
4937,25/09/1988,,,3743.3,afganistan
4938,08/08/2018,,2091.0,3623.66,Ucrania
4939,12/07/1998,15048.91,6303.0,3217.3,corea
4940,01/10/1995,30500.45,6885.0,5761.84,China
4941,,26909.67,2380.0,1167.34,mex
4942,14/09/2008,23099.39,8716.0,2483.27,UCRANIA
4943,10/07/2004,18201.61,9083.0,2164.13,china
4944,10/01/1992,48760.35,9602.0,599.37,mex
4945,25/09/1992,27492.89,5124.0,,India
4946,17/08/1990,24682.25,694.0,5953.82,Rusia
4947,28/05/1983,9557.9,7861.0,7635.81,peruColombia
4948,04/01/1995,11968.19,,2042.15,mex
4949,10/09/2009,,3766.0,4676.83,ES
4950,23/08/1994,5495.56,4597.0,7848.59,Canadá
4951,27/01/2015,27522.58,7511.0,3276.33,ES
4952,16/07/2018,10272.2,9883.0,4144.57,peruColombia
4953,03/09/2020,33259.15,7852.0,,mex
4954,21/04/1995,4510.23,,7727.92,CA
4955,22/02/2015,47865.96,2875.0,2231.85,mex
4956,02/01/1986,29983.73,7585.0,,UCRANIA
4957,06/07/1997,42726.21,7106.0,5661.37,japon
4958,19/03/2009,15921.4,5301.0,7122.45,españa
4959,12/12/1992,27789.52,8334.0,777.18,ucraia
4960,22/08/2001,17969.76,1018.0,8752.25,COREA
4961,09/09/1996,34222.44,1711.0,4428.72,japon
4962,16/11/2005,19940.59,,7932.54,Peru
4963,,5145.83,8491.0,8221.17,Peru
4964,,49610.45,,1461.65,india
4965,28/08/2022,14908.95,6639.0,6497.22,Nicaragua
4966,11/01/2014,35562.45,2747.0,5597.99,México
4967,09/01/2004,38055.28,3171.0,2433.27,Ucrania
4968,13/04/2012,19299.39,1020.0,1301.37,CHINA
4969,26/03/2015,36729.17,8417.0,2687.05,corea
4970,22/07/2013,42535.53,8760.0,,nicaragua
4971,03/04/1996,42406.99,3415.0,9506.23,afganistan
4972,02/11/2009,43416.99,6717.0,9961.16,mx
4973,21/12/1989,14863.48,282.0,6414.0,COREA
4974,03/04/1989,30276.75,2367.0,,afganistan
4975,31/01/1983,46191.66,556.0,6585.14,jap
4976,06/06/2011,24126.54,9731.0,8710.46,japon
4977,17/05/1986,6400.78,3786.0,5722.87,Argentina
4978,09/07/2003,28195.36,,,argentinaAfganistan
4979,05/06/2016,19904.57,2345.0,7840.95,CA
4980,01/02/2006,24011.6,8333.0,6636.31,corea
4981,08/02/2003,5552.43,4632.0,5113.01,India
4982,08/03/2014,,,7536.91,RUS
4983,06/03/2023,34004.02,4859.0,9200.08,COREA
4984,,,8861.0,3229.57,COL
4985,27/11/1995,18999.87,6258.0,2352.15,NICA
4986,08/03/2020,23348.91,2467.0,6525.81,PE CAUSA
4987,06/04/2023,12843.31,3535.0,2189.37,China
4988,12/09/1997,7239.88,8476.0,509.8,China
4989,31/05/2019,12487.52,4044.0,7768.3,NICA
4990,05/10/2011,19141.21,8212.0,,Canadá
4991,27/05/1984,3225.52,576.0,3489.81,
4992,23/03/2004,47134.11,8754.0,9374.64,argentinaAfganistan
4993,,12428.3,5369.0,2434.66,rusia
4994,17/03/2010,27118.61,7437.0,2528.03,Argentina
4995,,46060.98,388.0,2232.29,CHINA
4996,,7849.7,3294.0,9579.44,Rusia
4997,11/03/1986,12339.95,4127.0,9600.77,peruColombia
4998,,43320.73,4282.0,7688.57,mx
4999,23/12/2023,13148.09,9287.0,3938.17,Rusia
5000,,23493.54,2826.0,8444.69,argentinaAfganistan
5001,27/03/1985,47513.21,4719.0,4160.3,China
5002,25/03/1983,,2254.0,697.33,españa
5003,,11056.22,6319.0,3741.22,ARG
5004,,34506.46,7848.0,706.11,corea
5005,19/08/1993,32501.47,9590.0,3032.16,rusia
5006,01/06/2021,7118.34,5596.0,2605.51,colombia
5007,18/06/1984,12203.27,5764.0,2431.78,Rusia
5008,15/04/2008,16521.12,3979.0,2438.92,CA
5009,24/07/2004,41402.52,1556.0,7568.58,China
5010,04/10/2006,41386.69,2636.0,,China
5011,07/06/1996,45325.8,67.0,4233.47,ucraia
5012,25/05/1994,15848.06,5608.0,2890.45,ucraia
5013,01/06/1997,4744.99,5091.0,5374.2,argentinaAfganistan
5014,13/11/1983,5590.43,2962.0,,China
5015,,47123.8,7140.0,5918.26,México
5016,18/07/2014,10730.49,2366.0,313.86,china
5017,,7803.74,1263.0,7162.47,ucraia
5018,25/08/1998,27585.59,,,ARG
5019,18/08/2017,19786.4,8659.0,414.02,Japon
5020,07/10/1985,7528.93,185.0,7526.34,
5021,25/01/2011,16311.97,4007.0,7653.48,CA
5022,,42527.95,9497.0,,Japon
5023,18/02/2011,33332.28,749.0,322.06,Rusia
5024,08/10/2018,37753.18,4461.0,1252.89,Argentina
5025,19/02/1986,21370.46,635.0,6645.38,Estados Unidos
5026,,8398.98,7732.0,5162.06,Ucrania
5027,22/11/2008,24876.09,7344.0,7490.26,peruColombia
5028,02/10/2011,7562.23,,5736.83,jap
5029,11/05/2022,9654.74,7306.0,,Rusia
5030,15/09/1995,12619.02,8389.0,6794.17,Canadá
5031,27/12/1986,36323.2,,4807.45,México
5032,03/06/1990,11109.4,,4755.29,USA
5033,05/10/2005,43308.74,,511.34,colombia
5034,10/01/2011,47772.8,8205.0,,ARG
5035,03/08/2007,40358.68,6194.0,,USA
5036,03/09/2001,7583.15,193.0,5625.81,China
5037,22/10/1988,14559.89,6424.0,2986.54,us
5038,29/04/2016,29800.47,9400.0,,rusia
5039,26/04/1998,39877.58,,4140.36,España
5040,28/03/2018,38291.42,2705.0,831.68,china
5041,19/05/2021,29996.76,5531.0,8535.41,us
5042,11/07/2014,10475.64,4288.0,2761.14,COL
5043,14/07/1998,31378.83,4682.0,8748.56,Peru
5044,15/06/2004,3199.73,9834.0,7407.11,Argentina
5045,16/11/1990,45432.52,2680.0,2439.67,PE CAUSA
5046,19/08/2006,,8879.0,3945.3,rusia
5047,15/08/1990,25320.09,6112.0,5137.16,argentinaAfganistan
5048,19/04/1990,,7305.0,2130.2,Estados Unidos
5049,03/07/1985,11158.64,7920.0,2656.24,peruColombia
5050,08/05/2007,46405.88,3316.0,2361.9,COL
5051,05/07/2019,32227.42,1153.0,3133.14,México
5052,03/03/2006,,7448.0,2895.6,afganistan
5053,17/04/1989,44087.26,3602.0,1123.3,rusia
5054,14/03/1987,,8709.0,2609.67,Argentina
5055,16/11/2017,21558.74,8082.0,176.34,AFG
5056,03/02/2001,16023.71,25.0,6787.17,
5057,20/02/1993,28030.14,9724.0,4316.11,USA
5058,05/08/1999,32031.87,1876.0,,NICA
5059,20/08/2006,17346.44,5217.0,,Japon
5060,14/04/2020,21121.8,6137.0,2293.08,Argentina
5061,10/11/1999,1108.97,295.0,6053.13,us
5062,19/04/1986,28749.76,6645.0,,china
5063,28/04/2008,17460.44,1479.0,2115.58,Canadá
5064,12/10/1987,48807.86,4884.0,3506.11,Nicaragua
5065,11/07/2009,22493.13,9554.0,2399.78,CHINA
5066,31/05/1992,3222.59,9512.0,9287.21,COREA
5067,08/08/1989,19415.02,,8245.49,ucraia
5068,18/05/2011,48377.1,8532.0,8188.16,Peru
5069,02/03/2003,45003.44,2600.0,5243.85,corea
5070,09/02/1998,31899.75,8710.0,5296.22,India
5071,31/03/2009,33372.84,3607.0,7833.56,Peru
5072,10/06/2002,11166.52,8396.0,1912.48,PE CAUSA
5073,07/09/2001,6349.14,7303.0,8549.43,RUS
5074,24/08/1992,25620.66,8023.0,5230.62,CA
5075,07/07/1990,45703.74,1676.0,4739.92,nicaragua
5076,,29562.46,6998.0,1654.12,CA
5077,24/02/2008,42478.87,,6358.01,PE CAUSA
5078,27/01/2011,5409.36,7342.0,5282.9,India
5079,11/04/2005,2195.57,6549.0,9322.41,China
5080,,7459.18,,6519.76,jap
5081,27/10/2009,39500.33,7647.0,959.84,mex
5082,18/08/1983,10941.23,2501.0,7550.79,UCRANIA
5083,11/10/1986,34526.04,8267.0,4968.33,UCRANIA
5084,,31521.78,1765.0,7605.94,nicaragua
5085,27/09/2021,26298.22,5973.0,5402.11,japon
5086,26/07/2010,47095.07,4341.0,3036.72,mx
5087,11/06/2012,15488.95,4448.0,8798.78,ucraia
5088,15/03/2004,26386.55,,,rusia
5089,12/11/1996,49124.39,9260.0,1829.6,japon
